Class,Accuracy,iteration,dset_size
6,0.9791231732776617,16.0,0.1
7,0.9727626459143969,16.0,0.1
8,0.9784394250513347,16.0,0.1
9,0.9871159563924677,16.0,0.1
0,0.9979591836734694,24.0,0.1
1,0.9823788546255506,24.0,0.1
2,0.9883720930232558,24.0,0.1
3,0.994059405940594,24.0,0.1
4,0.9714867617107943,24.0,0.1
5,0.9652466367713004,24.0,0.1
6,0.9791231732776617,24.0,0.1
7,0.9727626459143969,24.0,0.1
8,0.9784394250513347,24.0,0.1
9,0.9871159563924677,24.0,0.1
0,0.9979591836734694,64.0,0.1
1,0.9823788546255506,64.0,0.1
2,0.9883720930232558,64.0,0.1
3,0.994059405940594,64.0,0.1
4,0.9714867617107943,64.0,0.1
5,0.9652466367713004,64.0,0.1
6,0.9791231732776617,64.0,0.1
7,0.9727626459143969,64.0,0.1
8,0.9784394250513347,64.0,0.1
9,0.9871159563924677,64.0,0.1
0,0.9979591836734694,8.0,0.1
1,0.9823788546255506,8.0,0.1
0,0.9979591836734694,48.0,0.1
2,0.9883720930232558,8.0,0.1
1,0.9823788546255506,48.0,0.1
3,0.994059405940594,8.0,0.1
2,0.9883720930232558,48.0,0.1
4,0.9714867617107943,8.0,0.1
3,0.994059405940594,48.0,0.1
5,0.9652466367713004,8.0,0.1
4,0.9714867617107943,48.0,0.1
6,0.9791231732776617,8.0,0.1
5,0.9652466367713004,48.0,0.1
6,0.9791231732776617,48.0,0.1
7,0.9727626459143969,8.0,0.1
7,0.9727626459143969,48.0,0.1
8,0.9784394250513347,8.0,0.1
8,0.9784394250513347,48.0,0.1
9,0.9871159563924677,8.0,0.1
9,0.9871159563924677,48.0,0.1
0,0.9979591836734694,56.0,0.1
1,0.9823788546255506,56.0,0.1
2,0.9883720930232558,56.0,0.1
3,0.994059405940594,56.0,0.1
4,0.9714867617107943,56.0,0.1
5,0.9652466367713004,56.0,0.1
6,0.9791231732776617,56.0,0.1
7,0.9727626459143969,56.0,0.1
8,0.9784394250513347,56.0,0.1
9,0.9871159563924677,56.0,0.1
0,0.9979591836734694,40.0,0.1
1,0.9823788546255506,40.0,0.1
2,0.9883720930232558,40.0,0.1
3,0.994059405940594,40.0,0.1
4,0.9714867617107943,40.0,0.1
5,0.9652466367713004,40.0,0.1
6,0.9791231732776617,40.0,0.1
7,0.9727626459143969,40.0,0.1
8,0.9784394250513347,40.0,0.1
9,0.9871159563924677,40.0,0.1
0,0.9979591836734694,72.0,0.1
1,0.9823788546255506,72.0,0.1
2,0.9883720930232558,72.0,0.1
3,0.994059405940594,72.0,0.1
4,0.9714867617107943,72.0,0.1
5,0.9652466367713004,72.0,0.1
6,0.9791231732776617,72.0,0.1
7,0.9727626459143969,72.0,0.1
8,0.9784394250513347,72.0,0.1
9,0.9871159563924677,72.0,0.1
0,0.9979591836734694,63.0,0.1
1,0.9823788546255506,63.0,0.1
2,0.9883720930232558,63.0,0.1
3,0.994059405940594,63.0,0.1
4,0.9714867617107943,63.0,0.1
5,0.9652466367713004,63.0,0.1
6,0.9791231732776617,63.0,0.1
7,0.9727626459143969,63.0,0.1
8,0.9784394250513347,63.0,0.1
9,0.9871159563924677,63.0,0.1
0,0.9979591836734694,90.0,0.1
1,0.9823788546255506,90.0,0.1
2,0.9883720930232558,90.0,0.1
3,0.994059405940594,90.0,0.1
4,0.9714867617107943,90.0,0.1
5,0.9652466367713004,90.0,0.1
6,0.9791231732776617,90.0,0.1
7,0.9727626459143969,90.0,0.1
8,0.9784394250513347,90.0,0.1
9,0.9871159563924677,90.0,0.1
0,0.9979591836734694,36.0,0.1
1,0.9823788546255506,36.0,0.1
2,0.9883720930232558,36.0,0.1
3,0.994059405940594,36.0,0.1
4,0.9714867617107943,36.0,0.1
5,0.9652466367713004,36.0,0.1
6,0.9791231732776617,36.0,0.1
7,0.9727626459143969,36.0,0.1
8,0.9784394250513347,36.0,0.1
9,0.9871159563924677,36.0,0.1
0,0.9979591836734694,27.0,0.1
1,0.9823788546255506,27.0,0.1
2,0.9883720930232558,27.0,0.1
3,0.994059405940594,27.0,0.1
4,0.9714867617107943,27.0,0.1
5,0.9652466367713004,27.0,0.1
6,0.9791231732776617,27.0,0.1
7,0.9727626459143969,27.0,0.1
8,0.9784394250513347,27.0,0.1
9,0.9871159563924677,27.0,0.1
0,0.9979591836734694,81.0,0.1
1,0.9823788546255506,81.0,0.1
2,0.9883720930232558,81.0,0.1
3,0.994059405940594,81.0,0.1
4,0.9714867617107943,81.0,0.1
5,0.9652466367713004,81.0,0.1
6,0.9791231732776617,81.0,0.1
7,0.9727626459143969,81.0,0.1
8,0.9784394250513347,81.0,0.1
9,0.9871159563924677,81.0,0.1
0,0.9979591836734694,45.0,0.1
1,0.9823788546255506,45.0,0.1
2,0.9883720930232558,45.0,0.1
3,0.994059405940594,45.0,0.1
4,0.9714867617107943,45.0,0.1
5,0.9652466367713004,45.0,0.1
6,0.9791231732776617,45.0,0.1
7,0.9727626459143969,45.0,0.1
8,0.9784394250513347,45.0,0.1
9,0.9871159563924677,45.0,0.1
0,0.9979591836734694,18.0,0.1
1,0.9823788546255506,18.0,0.1
2,0.9883720930232558,18.0,0.1
3,0.994059405940594,18.0,0.1
4,0.9714867617107943,18.0,0.1
5,0.9652466367713004,18.0,0.1
6,0.9791231732776617,18.0,0.1
7,0.9727626459143969,18.0,0.1
8,0.9784394250513347,18.0,0.1
9,0.9871159563924677,18.0,0.1
0,0.9979591836734694,54.0,0.1
1,0.9823788546255506,54.0,0.1
2,0.9883720930232558,54.0,0.1
3,0.994059405940594,54.0,0.1
4,0.9714867617107943,54.0,0.1
5,0.9652466367713004,54.0,0.1
0,0.9979591836734694,9.0,0.1
6,0.9791231732776617,54.0,0.1
1,0.9823788546255506,9.0,0.1
7,0.9727626459143969,54.0,0.1
2,0.9883720930232558,9.0,0.1
8,0.9784394250513347,54.0,0.1
3,0.994059405940594,9.0,0.1
9,0.9871159563924677,54.0,0.1
4,0.9714867617107943,9.0,0.1
5,0.9652466367713004,9.0,0.1
6,0.9791231732776617,9.0,0.1
7,0.9727626459143969,9.0,0.1
8,0.9784394250513347,9.0,0.1
9,0.9871159563924677,9.0,0.1
0,0.9979591836734694,10.0,0.1
1,0.9823788546255506,10.0,0.1
2,0.9883720930232558,10.0,0.1
3,0.994059405940594,10.0,0.1
4,0.9714867617107943,10.0,0.1
5,0.9652466367713004,10.0,0.1
6,0.9791231732776617,10.0,0.1
7,0.9727626459143969,10.0,0.1
8,0.9784394250513347,10.0,0.1
9,0.9871159563924677,10.0,0.1
0,0.9979591836734694,60.0,0.1
1,0.9823788546255506,60.0,0.1
2,0.9883720930232558,60.0,0.1
3,0.994059405940594,60.0,0.1
4,0.9714867617107943,60.0,0.1
5,0.9652466367713004,60.0,0.1
6,0.9791231732776617,60.0,0.1
7,0.9727626459143969,60.0,0.1
8,0.9784394250513347,60.0,0.1
9,0.9871159563924677,60.0,0.1
0,0.9979591836734694,80.0,0.1
1,0.9823788546255506,80.0,0.1
2,0.9883720930232558,80.0,0.1
3,0.994059405940594,80.0,0.1
4,0.9714867617107943,80.0,0.1
5,0.9652466367713004,80.0,0.1
6,0.9791231732776617,80.0,0.1
7,0.9727626459143969,80.0,0.1
8,0.9784394250513347,80.0,0.1
9,0.9871159563924677,80.0,0.1
0,0.9979591836734694,100.0,0.1
1,0.9823788546255506,100.0,0.1
2,0.9883720930232558,100.0,0.1
3,0.994059405940594,100.0,0.1
4,0.9714867617107943,100.0,0.1
5,0.9652466367713004,100.0,0.1
6,0.9791231732776617,100.0,0.1
7,0.9727626459143969,100.0,0.1
8,0.9784394250513347,100.0,0.1
9,0.9871159563924677,100.0,0.1
0,0.9979591836734694,30.0,0.1
1,0.9823788546255506,30.0,0.1
2,0.9883720930232558,30.0,0.1
3,0.994059405940594,30.0,0.1
4,0.9714867617107943,30.0,0.1
5,0.9652466367713004,30.0,0.1
6,0.9791231732776617,30.0,0.1
7,0.9727626459143969,30.0,0.1
8,0.9784394250513347,30.0,0.1
9,0.9871159563924677,30.0,0.1
0,0.9979591836734694,90.0,0.1
1,0.9823788546255506,90.0,0.1
2,0.9883720930232558,90.0,0.1
3,0.994059405940594,90.0,0.1
4,0.9714867617107943,90.0,0.1
5,0.9652466367713004,90.0,0.1
6,0.9791231732776617,90.0,0.1
7,0.9727626459143969,90.0,0.1
8,0.9784394250513347,90.0,0.1
9,0.9871159563924677,90.0,0.1
0,0.9979591836734694,20.0,0.1
1,0.9823788546255506,20.0,0.1
2,0.9883720930232558,20.0,0.1
3,0.994059405940594,20.0,0.1
4,0.9714867617107943,20.0,0.1
5,0.9652466367713004,20.0,0.1
6,0.9791231732776617,20.0,0.1
7,0.9727626459143969,20.0,0.1
8,0.9784394250513347,20.0,0.1
9,0.9871159563924677,20.0,0.1
0,0.9979591836734694,50.0,0.1
1,0.9823788546255506,50.0,0.1
2,0.9883720930232558,50.0,0.1
3,0.994059405940594,50.0,0.1
4,0.9714867617107943,50.0,0.1
5,0.9652466367713004,50.0,0.1
6,0.9791231732776617,50.0,0.1
7,0.9727626459143969,50.0,0.1
8,0.9784394250513347,50.0,0.1
9,0.9871159563924677,50.0,0.1
0,0.9979591836734694,70.0,0.1
1,0.9823788546255506,70.0,0.1
2,0.9883720930232558,70.0,0.1
3,0.994059405940594,70.0,0.1
4,0.9714867617107943,70.0,0.1
5,0.9652466367713004,70.0,0.1
6,0.9791231732776617,70.0,0.1
7,0.9727626459143969,70.0,0.1
8,0.9784394250513347,70.0,0.1
9,0.9871159563924677,70.0,0.1
0,0.9979591836734694,40.0,0.1
1,0.9823788546255506,40.0,0.1
2,0.9883720930232558,40.0,0.1
3,0.994059405940594,40.0,0.1
4,0.9714867617107943,40.0,0.1
5,0.9652466367713004,40.0,0.1
6,0.9791231732776617,40.0,0.1
7,0.9727626459143969,40.0,0.1
8,0.9784394250513347,40.0,0.1
9,0.9871159563924677,40.0,0.1
0,0.9918367346938776,8.0,0.2
1,0.0,8.0,0.2
2,0.8943798449612403,8.0,0.2
3,0.9821782178217822,8.0,0.2
4,0.9317718940936863,8.0,0.2
5,0.9360986547085202,8.0,0.2
6,0.9561586638830898,8.0,0.2
7,0.8813229571984436,8.0,0.2
8,0.9045174537987679,8.0,0.2
9,0.7294350842418236,8.0,0.2
0,0.9918367346938776,6.0,0.2
1,0.0,6.0,0.2
2,0.8943798449612403,6.0,0.2
3,0.9821782178217822,6.0,0.2
4,0.9317718940936863,6.0,0.2
5,0.9360986547085202,6.0,0.2
6,0.9561586638830898,6.0,0.2
7,0.8813229571984436,6.0,0.2
8,0.9045174537987679,6.0,0.2
9,0.7294350842418236,6.0,0.2
0,0.9918367346938776,5.0,0.2
1,0.0,5.0,0.2
2,0.8943798449612403,5.0,0.2
3,0.9821782178217822,5.0,0.2
4,0.9317718940936863,5.0,0.2
5,0.9360986547085202,5.0,0.2
6,0.9561586638830898,5.0,0.2
7,0.8813229571984436,5.0,0.2
8,0.9045174537987679,5.0,0.2
9,0.7294350842418236,5.0,0.2
0,0.9918367346938776,9.0,0.2
1,0.0,9.0,0.2
2,0.8943798449612403,9.0,0.2
3,0.9821782178217822,9.0,0.2
4,0.9317718940936863,9.0,0.2
5,0.9360986547085202,9.0,0.2
6,0.9561586638830898,9.0,0.2
7,0.8813229571984436,9.0,0.2
8,0.9045174537987679,9.0,0.2
9,0.7294350842418236,9.0,0.2
0,0.9918367346938776,1.0,0.2
1,0.0,1.0,0.2
2,0.8943798449612403,1.0,0.2
3,0.9821782178217822,1.0,0.2
4,0.9317718940936863,1.0,0.2
5,0.9360986547085202,1.0,0.2
6,0.9561586638830898,1.0,0.2
7,0.8813229571984436,1.0,0.2
8,0.9045174537987679,1.0,0.2
9,0.7294350842418236,1.0,0.2
0,0.9918367346938776,4.0,0.2
1,0.0,4.0,0.2
2,0.8943798449612403,4.0,0.2
3,0.9821782178217822,4.0,0.2
4,0.9317718940936863,4.0,0.2
5,0.9360986547085202,4.0,0.2
6,0.9561586638830898,4.0,0.2
7,0.8813229571984436,4.0,0.2
8,0.9045174537987679,4.0,0.2
9,0.7294350842418236,4.0,0.2
0,0.9918367346938776,7.0,0.2
1,0.0,7.0,0.2
2,0.8943798449612403,7.0,0.2
3,0.9821782178217822,7.0,0.2
4,0.9317718940936863,7.0,0.2
5,0.9360986547085202,7.0,0.2
6,0.9561586638830898,7.0,0.2
7,0.8813229571984436,7.0,0.2
8,0.9045174537987679,7.0,0.2
9,0.7294350842418236,7.0,0.2
0,0.9918367346938776,3.0,0.2
1,0.0,3.0,0.2
2,0.8943798449612403,3.0,0.2
3,0.9821782178217822,3.0,0.2
4,0.9317718940936863,3.0,0.2
5,0.9360986547085202,3.0,0.2
6,0.9561586638830898,3.0,0.2
7,0.8813229571984436,3.0,0.2
8,0.9045174537987679,3.0,0.2
9,0.7294350842418236,3.0,0.2
0,0.9918367346938776,2.0,0.2
1,0.0,2.0,0.2
2,0.8943798449612403,2.0,0.2
3,0.9821782178217822,2.0,0.2
4,0.9317718940936863,2.0,0.2
5,0.9360986547085202,2.0,0.2
6,0.9561586638830898,2.0,0.2
7,0.8813229571984436,2.0,0.2
8,0.9045174537987679,2.0,0.2
9,0.7294350842418236,2.0,0.2
0,0.9918367346938776,10.0,0.2
1,0.0,10.0,0.2
2,0.8943798449612403,10.0,0.2
3,0.9821782178217822,10.0,0.2
4,0.9317718940936863,10.0,0.2
5,0.9360986547085202,10.0,0.2
6,0.9561586638830898,10.0,0.2
7,0.8813229571984436,10.0,0.2
8,0.9045174537987679,10.0,0.2
9,0.7294350842418236,10.0,0.2
0,0.9918367346938776,18.0,0.2
1,0.0,18.0,0.2
2,0.8943798449612403,18.0,0.2
3,0.9821782178217822,18.0,0.2
4,0.9317718940936863,18.0,0.2
5,0.9360986547085202,18.0,0.2
6,0.9561586638830898,18.0,0.2
7,0.8813229571984436,18.0,0.2
8,0.9045174537987679,18.0,0.2
9,0.7294350842418236,18.0,0.2
0,0.9918367346938776,4.0,0.2
1,0.0,4.0,0.2
2,0.8943798449612403,4.0,0.2
3,0.9821782178217822,4.0,0.2
4,0.9317718940936863,4.0,0.2
5,0.9360986547085202,4.0,0.2
6,0.9561586638830898,4.0,0.2
7,0.8813229571984436,4.0,0.2
8,0.9045174537987679,4.0,0.2
9,0.7294350842418236,4.0,0.2
0,0.9918367346938776,20.0,0.2
1,0.0,20.0,0.2
2,0.8943798449612403,20.0,0.2
3,0.9821782178217822,20.0,0.2
4,0.9317718940936863,20.0,0.2
5,0.9360986547085202,20.0,0.2
6,0.9561586638830898,20.0,0.2
7,0.8813229571984436,20.0,0.2
8,0.9045174537987679,20.0,0.2
9,0.7294350842418236,20.0,0.2
0,0.9918367346938776,16.0,0.2
1,0.0,16.0,0.2
2,0.8943798449612403,16.0,0.2
3,0.9821782178217822,16.0,0.2
4,0.9317718940936863,16.0,0.2
5,0.9360986547085202,16.0,0.2
6,0.9561586638830898,16.0,0.2
7,0.8813229571984436,16.0,0.2
8,0.9045174537987679,16.0,0.2
9,0.7294350842418236,16.0,0.2
0,0.9918367346938776,6.0,0.2
1,0.0,6.0,0.2
2,0.8943798449612403,6.0,0.2
3,0.9821782178217822,6.0,0.2
4,0.9317718940936863,6.0,0.2
5,0.9360986547085202,6.0,0.2
6,0.9561586638830898,6.0,0.2
7,0.8813229571984436,6.0,0.2
8,0.9045174537987679,6.0,0.2
9,0.7294350842418236,6.0,0.2
0,0.9918367346938776,10.0,0.2
1,0.0,10.0,0.2
2,0.8943798449612403,10.0,0.2
3,0.9821782178217822,10.0,0.2
4,0.9317718940936863,10.0,0.2
5,0.9360986547085202,10.0,0.2
6,0.9561586638830898,10.0,0.2
7,0.8813229571984436,10.0,0.2
8,0.9045174537987679,10.0,0.2
9,0.7294350842418236,10.0,0.2
0,0.9918367346938776,12.0,0.2
1,0.0,12.0,0.2
2,0.8943798449612403,12.0,0.2
3,0.9821782178217822,12.0,0.2
4,0.9317718940936863,12.0,0.2
5,0.9360986547085202,12.0,0.2
6,0.9561586638830898,12.0,0.2
7,0.8813229571984436,12.0,0.2
8,0.9045174537987679,12.0,0.2
9,0.7294350842418236,12.0,0.2
0,0.9918367346938776,8.0,0.2
1,0.0,8.0,0.2
2,0.8943798449612403,8.0,0.2
3,0.9821782178217822,8.0,0.2
4,0.9317718940936863,8.0,0.2
5,0.9360986547085202,8.0,0.2
6,0.9561586638830898,8.0,0.2
7,0.8813229571984436,8.0,0.2
8,0.9045174537987679,8.0,0.2
9,0.7294350842418236,8.0,0.2
0,0.9918367346938776,2.0,0.2
1,0.0,2.0,0.2
2,0.8943798449612403,2.0,0.2
3,0.9821782178217822,2.0,0.2
4,0.9317718940936863,2.0,0.2
5,0.9360986547085202,2.0,0.2
6,0.9561586638830898,2.0,0.2
7,0.8813229571984436,2.0,0.2
8,0.9045174537987679,2.0,0.2
9,0.7294350842418236,2.0,0.2
0,0.9918367346938776,14.0,0.2
1,0.0,14.0,0.2
2,0.8943798449612403,14.0,0.2
3,0.9821782178217822,14.0,0.2
4,0.9317718940936863,14.0,0.2
5,0.9360986547085202,14.0,0.2
6,0.9561586638830898,14.0,0.2
7,0.8813229571984436,14.0,0.2
8,0.9045174537987679,14.0,0.2
9,0.7294350842418236,14.0,0.2
0,0.9918367346938776,3.0,0.2
1,0.0,3.0,0.2
2,0.8943798449612403,3.0,0.2
3,0.9821782178217822,3.0,0.2
4,0.9317718940936863,3.0,0.2
5,0.9360986547085202,3.0,0.2
6,0.9561586638830898,3.0,0.2
7,0.8813229571984436,3.0,0.2
8,0.9045174537987679,3.0,0.2
9,0.7294350842418236,3.0,0.2
0,0.9918367346938776,15.0,0.2
1,0.0,15.0,0.2
2,0.8943798449612403,15.0,0.2
3,0.9821782178217822,15.0,0.2
4,0.9317718940936863,15.0,0.2
5,0.9360986547085202,15.0,0.2
6,0.9561586638830898,15.0,0.2
7,0.8813229571984436,15.0,0.2
8,0.9045174537987679,15.0,0.2
9,0.7294350842418236,15.0,0.2
0,0.9918367346938776,30.0,0.2
1,0.0,30.0,0.2
2,0.8943798449612403,30.0,0.2
3,0.9821782178217822,30.0,0.2
4,0.9317718940936863,30.0,0.2
5,0.9360986547085202,30.0,0.2
6,0.9561586638830898,30.0,0.2
7,0.8813229571984436,30.0,0.2
8,0.9045174537987679,30.0,0.2
9,0.7294350842418236,30.0,0.2
0,0.9918367346938776,9.0,0.2
1,0.0,9.0,0.2
2,0.8943798449612403,9.0,0.2
3,0.9821782178217822,9.0,0.2
4,0.9317718940936863,9.0,0.2
5,0.9360986547085202,9.0,0.2
6,0.9561586638830898,9.0,0.2
7,0.8813229571984436,9.0,0.2
8,0.9045174537987679,9.0,0.2
9,0.7294350842418236,9.0,0.2
0,0.9918367346938776,21.0,0.2
1,0.0,21.0,0.2
2,0.8943798449612403,21.0,0.2
3,0.9821782178217822,21.0,0.2
4,0.9317718940936863,21.0,0.2
5,0.9360986547085202,21.0,0.2
6,0.9561586638830898,21.0,0.2
7,0.8813229571984436,21.0,0.2
8,0.9045174537987679,21.0,0.2
9,0.7294350842418236,21.0,0.2
0,0.9918367346938776,12.0,0.2
1,0.0,12.0,0.2
2,0.8943798449612403,12.0,0.2
3,0.9821782178217822,12.0,0.2
4,0.9317718940936863,12.0,0.2
5,0.9360986547085202,12.0,0.2
6,0.9561586638830898,12.0,0.2
7,0.8813229571984436,12.0,0.2
8,0.9045174537987679,12.0,0.2
9,0.7294350842418236,12.0,0.2
0,0.9918367346938776,24.0,0.2
1,0.0,24.0,0.2
2,0.8943798449612403,24.0,0.2
3,0.9821782178217822,24.0,0.2
4,0.9317718940936863,24.0,0.2
5,0.9360986547085202,24.0,0.2
6,0.9561586638830898,24.0,0.2
7,0.8813229571984436,24.0,0.2
8,0.9045174537987679,24.0,0.2
9,0.7294350842418236,24.0,0.2
0,0.9918367346938776,18.0,0.2
1,0.0,18.0,0.2
2,0.8943798449612403,18.0,0.2
3,0.9821782178217822,18.0,0.2
4,0.9317718940936863,18.0,0.2
5,0.9360986547085202,18.0,0.2
6,0.9561586638830898,18.0,0.2
7,0.8813229571984436,18.0,0.2
8,0.9045174537987679,18.0,0.2
9,0.7294350842418236,18.0,0.2
0,0.9918367346938776,6.0,0.2
1,0.0,6.0,0.2
2,0.8943798449612403,6.0,0.2
3,0.9821782178217822,6.0,0.2
4,0.9317718940936863,6.0,0.2
5,0.9360986547085202,6.0,0.2
6,0.9561586638830898,6.0,0.2
7,0.8813229571984436,6.0,0.2
8,0.9045174537987679,6.0,0.2
9,0.7294350842418236,6.0,0.2
0,0.9918367346938776,27.0,0.2
1,0.0,27.0,0.2
2,0.8943798449612403,27.0,0.2
3,0.9821782178217822,27.0,0.2
4,0.9317718940936863,27.0,0.2
5,0.9360986547085202,27.0,0.2
6,0.9561586638830898,27.0,0.2
7,0.8813229571984436,27.0,0.2
8,0.9045174537987679,27.0,0.2
9,0.7294350842418236,27.0,0.2
0,0.9918367346938776,36.0,0.2
1,0.0,36.0,0.2
2,0.8943798449612403,36.0,0.2
3,0.9821782178217822,36.0,0.2
4,0.9317718940936863,36.0,0.2
5,0.9360986547085202,36.0,0.2
6,0.9561586638830898,36.0,0.2
7,0.8813229571984436,36.0,0.2
8,0.9045174537987679,36.0,0.2
9,0.7294350842418236,36.0,0.2
0,0.9918367346938776,24.0,0.2
1,0.0,24.0,0.2
2,0.8943798449612403,24.0,0.2
3,0.9821782178217822,24.0,0.2
4,0.9317718940936863,24.0,0.2
5,0.9360986547085202,24.0,0.2
6,0.9561586638830898,24.0,0.2
7,0.8813229571984436,24.0,0.2
8,0.9045174537987679,24.0,0.2
9,0.7294350842418236,24.0,0.2
0,0.9918367346938776,16.0,0.2
1,0.0,16.0,0.2
2,0.8943798449612403,16.0,0.2
3,0.9821782178217822,16.0,0.2
4,0.9317718940936863,16.0,0.2
5,0.9360986547085202,16.0,0.2
6,0.9561586638830898,16.0,0.2
7,0.8813229571984436,16.0,0.2
8,0.9045174537987679,16.0,0.2
9,0.7294350842418236,16.0,0.2
0,0.9918367346938776,20.0,0.2
1,0.0,20.0,0.2
2,0.8943798449612403,20.0,0.2
3,0.9821782178217822,20.0,0.2
4,0.9317718940936863,20.0,0.2
5,0.9360986547085202,20.0,0.2
6,0.9561586638830898,20.0,0.2
7,0.8813229571984436,20.0,0.2
8,0.9045174537987679,20.0,0.2
9,0.7294350842418236,20.0,0.2
0,0.9918367346938776,12.0,0.2
1,0.0,12.0,0.2
2,0.8943798449612403,12.0,0.2
3,0.9821782178217822,12.0,0.2
4,0.9317718940936863,12.0,0.2
5,0.9360986547085202,12.0,0.2
6,0.9561586638830898,12.0,0.2
7,0.8813229571984436,12.0,0.2
8,0.9045174537987679,12.0,0.2
9,0.7294350842418236,12.0,0.2
0,0.9918367346938776,32.0,0.2
1,0.0,32.0,0.2
2,0.8943798449612403,32.0,0.2
3,0.9821782178217822,32.0,0.2
4,0.9317718940936863,32.0,0.2
5,0.9360986547085202,32.0,0.2
6,0.9561586638830898,32.0,0.2
7,0.8813229571984436,32.0,0.2
8,0.9045174537987679,32.0,0.2
9,0.7294350842418236,32.0,0.2
0,0.9918367346938776,8.0,0.2
1,0.0,8.0,0.2
2,0.8943798449612403,8.0,0.2
3,0.9821782178217822,8.0,0.2
4,0.9317718940936863,8.0,0.2
5,0.9360986547085202,8.0,0.2
6,0.9561586638830898,8.0,0.2
7,0.8813229571984436,8.0,0.2
8,0.9045174537987679,8.0,0.2
9,0.7294350842418236,8.0,0.2
0,0.9918367346938776,40.0,0.2
1,0.0,40.0,0.2
2,0.8943798449612403,40.0,0.2
3,0.9821782178217822,40.0,0.2
4,0.9317718940936863,40.0,0.2
5,0.9360986547085202,40.0,0.2
6,0.9561586638830898,40.0,0.2
7,0.8813229571984436,40.0,0.2
8,0.9045174537987679,40.0,0.2
9,0.7294350842418236,40.0,0.2
0,0.9918367346938776,28.0,0.2
1,0.0,28.0,0.2
2,0.8943798449612403,28.0,0.2
3,0.9821782178217822,28.0,0.2
4,0.9317718940936863,28.0,0.2
5,0.9360986547085202,28.0,0.2
6,0.9561586638830898,28.0,0.2
7,0.8813229571984436,28.0,0.2
8,0.9045174537987679,28.0,0.2
9,0.7294350842418236,28.0,0.2
0,0.9918367346938776,4.0,0.2
1,0.0,4.0,0.2
2,0.8943798449612403,4.0,0.2
3,0.9821782178217822,4.0,0.2
4,0.9317718940936863,4.0,0.2
5,0.9360986547085202,4.0,0.2
6,0.9561586638830898,4.0,0.2
7,0.8813229571984436,4.0,0.2
8,0.9045174537987679,4.0,0.2
9,0.7294350842418236,4.0,0.2
0,0.9918367346938776,20.0,0.2
1,0.0,20.0,0.2
2,0.8943798449612403,20.0,0.2
3,0.9821782178217822,20.0,0.2
4,0.9317718940936863,20.0,0.2
5,0.9360986547085202,20.0,0.2
6,0.9561586638830898,20.0,0.2
7,0.8813229571984436,20.0,0.2
8,0.9045174537987679,20.0,0.2
9,0.7294350842418236,20.0,0.2
0,0.9918367346938776,45.0,0.2
1,0.0,45.0,0.2
2,0.8943798449612403,45.0,0.2
3,0.9821782178217822,45.0,0.2
4,0.9317718940936863,45.0,0.2
5,0.9360986547085202,45.0,0.2
6,0.9561586638830898,45.0,0.2
7,0.8813229571984436,45.0,0.2
8,0.9045174537987679,45.0,0.2
9,0.7294350842418236,45.0,0.2
0,0.9918367346938776,15.0,0.2
1,0.0,15.0,0.2
2,0.8943798449612403,15.0,0.2
3,0.9821782178217822,15.0,0.2
4,0.9317718940936863,15.0,0.2
5,0.9360986547085202,15.0,0.2
6,0.9561586638830898,15.0,0.2
7,0.8813229571984436,15.0,0.2
8,0.9045174537987679,15.0,0.2
9,0.7294350842418236,15.0,0.2
0,0.9918367346938776,40.0,0.2
1,0.0,40.0,0.2
2,0.8943798449612403,40.0,0.2
3,0.9821782178217822,40.0,0.2
4,0.9317718940936863,40.0,0.2
5,0.9360986547085202,40.0,0.2
6,0.9561586638830898,40.0,0.2
7,0.8813229571984436,40.0,0.2
8,0.9045174537987679,40.0,0.2
9,0.7294350842418236,40.0,0.2
0,0.9918367346938776,10.0,0.2
1,0.0,10.0,0.2
2,0.8943798449612403,10.0,0.2
3,0.9821782178217822,10.0,0.2
4,0.9317718940936863,10.0,0.2
5,0.9360986547085202,10.0,0.2
0,0.9918367346938776,25.0,0.2
6,0.9561586638830898,10.0,0.2
1,0.0,25.0,0.2
7,0.8813229571984436,10.0,0.2
2,0.8943798449612403,25.0,0.2
8,0.9045174537987679,10.0,0.2
9,0.7294350842418236,10.0,0.2
3,0.9821782178217822,25.0,0.2
4,0.9317718940936863,25.0,0.2
5,0.9360986547085202,25.0,0.2
6,0.9561586638830898,25.0,0.2
7,0.8813229571984436,25.0,0.2
8,0.9045174537987679,25.0,0.2
9,0.7294350842418236,25.0,0.2
0,0.9918367346938776,50.0,0.2
1,0.0,50.0,0.2
2,0.8943798449612403,50.0,0.2
3,0.9821782178217822,50.0,0.2
4,0.9317718940936863,50.0,0.2
5,0.9360986547085202,50.0,0.2
6,0.9561586638830898,50.0,0.2
7,0.8813229571984436,50.0,0.2
8,0.9045174537987679,50.0,0.2
9,0.7294350842418236,50.0,0.2
0,0.9918367346938776,35.0,0.2
1,0.0,35.0,0.2
2,0.8943798449612403,35.0,0.2
3,0.9821782178217822,35.0,0.2
4,0.9317718940936863,35.0,0.2
5,0.9360986547085202,35.0,0.2
6,0.9561586638830898,35.0,0.2
7,0.8813229571984436,35.0,0.2
8,0.9045174537987679,35.0,0.2
9,0.7294350842418236,35.0,0.2
0,0.9918367346938776,5.0,0.2
1,0.0,5.0,0.2
2,0.8943798449612403,5.0,0.2
3,0.9821782178217822,5.0,0.2
4,0.9317718940936863,5.0,0.2
5,0.9360986547085202,5.0,0.2
