iteration,accuracy_before,accuracy_after,dset_size,interval_iter_tracker
12.0,0.5941747572815534,0.625242718446602,0.8,8
30.0,0.587378640776699,0.612621359223301,0.8,8
9.0,0.6019417475728155,0.616504854368932,0.8,8
27.0,0.5825242718446602,0.6242718446601941,0.8,8
18.0,0.5970873786407767,0.6145631067961165,0.8,8
6.0,0.5922330097087378,0.6106796116504855,0.8,8
3.0,0.5864077669902913,0.6058252427184466,0.8,8
21.0,0.6174757281553398,0.6116504854368932,0.8,9
24.0,0.6155339805825243,0.6116504854368932,0.8,9
15.0,0.6067961165048543,0.6242718446601941,0.8,9
12.0,0.6097087378640776,0.6116504854368932,0.8,9
30.0,0.6067961165048543,0.6106796116504855,0.8,9
9.0,0.6058252427184466,0.6029126213592233,0.8,9
6.0,0.6,0.5980582524271845,0.8,9
18.0,0.6058252427184466,0.5990291262135923,0.8,9
27.0,0.6067961165048543,0.6213592233009708,0.8,9
3.0,0.6155339805825243,0.6135922330097088,0.8,9
21.0,0.6048543689320388,0.6194174757281553,0.8,10
24.0,0.5980582524271845,0.6077669902912621,0.8,10
15.0,0.6106796116504855,0.6514563106796116,0.8,10
30.0,0.6058252427184466,0.6203883495145631,0.8,10
12.0,0.6077669902912621,0.616504854368932,0.8,10
9.0,0.5980582524271845,0.6067961165048543,0.8,10
18.0,0.5980582524271845,0.6038834951456311,0.8,10
6.0,0.596116504854369,0.6038834951456311,0.8,10
27.0,0.6359223300970874,0.6427184466019418,0.8,10
3.0,0.6029126213592233,0.6145631067961165,0.8,10
24.0,0.6427184466019418,0.6339805825242718,0.8,11
15.0,0.6514563106796116,0.6747572815533981,0.8,11
21.0,0.6718446601941748,0.6514563106796116,0.8,11
12.0,0.6572815533980583,0.6407766990291263,0.8,11
30.0,0.6504854368932039,0.6368932038834951,0.8,11
9.0,0.6339805825242718,0.6184466019417476,0.8,11
6.0,0.6223300970873786,0.6077669902912621,0.8,11
18.0,0.6378640776699029,0.6223300970873786,0.8,11
27.0,0.6572815533980583,0.6514563106796116,0.8,11
3.0,0.6359223300970874,0.6320388349514563,0.8,11
24.0,0.6077669902912621,0.6135922330097088,0.8,12
15.0,0.6116504854368932,0.6495145631067961,0.8,12
21.0,0.6097087378640776,0.6203883495145631,0.8,12
9.0,0.5951456310679611,0.6048543689320388,0.8,12
30.0,0.6038834951456311,0.6145631067961165,0.8,12
12.0,0.612621359223301,0.6262135922330098,0.8,12
18.0,0.6009708737864078,0.6106796116504855,0.8,12
27.0,0.6203883495145631,0.6339805825242718,0.8,12
6.0,0.5990291262135923,0.6038834951456311,0.8,12
3.0,0.6048543689320388,0.6194174757281553,0.8,12
24.0,0.6281553398058253,0.6184466019417476,0.8,13
21.0,0.6475728155339806,0.6320388349514563,0.8,13
9.0,0.6097087378640776,0.6029126213592233,0.8,13
12.0,0.6563106796116505,0.6378640776699029,0.8,13
30.0,0.6281553398058253,0.612621359223301,0.8,13
15.0,0.6281553398058253,0.6359223300970874,0.8,13
27.0,0.6699029126213593,0.6407766990291263,0.8,13
6.0,0.6067961165048543,0.6019417475728155,0.8,13
18.0,0.6155339805825243,0.6067961165048543,0.8,13
3.0,0.6281553398058253,0.6184466019417476,0.8,13
24.0,0.5990291262135923,0.6067961165048543,0.8,14
21.0,0.6058252427184466,0.6213592233009708,0.8,14
9.0,0.5941747572815534,0.596116504854369,0.8,14
12.0,0.6019417475728155,0.6145631067961165,0.8,14
30.0,0.5951456310679611,0.612621359223301,0.8,14
15.0,0.612621359223301,0.6398058252427185,0.8,14
27.0,0.6242718446601941,0.6349514563106796,0.8,14
6.0,0.5912621359223301,0.5932038834951456,0.8,14
18.0,0.6019417475728155,0.5990291262135923,0.8,14
3.0,0.6029126213592233,0.6097087378640776,0.8,14
24.0,0.6038834951456311,0.5980582524271845,0.8,15
9.0,0.5990291262135923,0.5941747572815534,0.8,15
21.0,0.6135922330097088,0.6155339805825243,0.8,15
12.0,0.6048543689320388,0.6145631067961165,0.8,15
15.0,0.6145631067961165,0.6310679611650486,0.8,15
30.0,0.6077669902912621,0.6029126213592233,0.8,15
27.0,0.6796116504854369,0.6553398058252428,0.8,15
6.0,0.5951456310679611,0.596116504854369,0.8,15
18.0,0.6067961165048543,0.6038834951456311,0.8,15
3.0,0.6019417475728155,0.5990291262135923,0.8,15
24.0,0.6145631067961165,0.6029126213592233,0.8,16
9.0,0.6077669902912621,0.6029126213592233,0.8,16
21.0,0.6427184466019418,0.6271844660194175,0.8,16
12.0,0.6213592233009708,0.6145631067961165,0.8,16
30.0,0.6184466019417476,0.6097087378640776,0.8,16
15.0,0.6242718446601941,0.6330097087378641,0.8,16
27.0,0.6271844660194175,0.6339805825242718,0.8,16
6.0,0.612621359223301,0.6,0.8,16
3.0,0.6135922330097088,0.6106796116504855,0.8,16
18.0,0.6242718446601941,0.6116504854368932,0.8,16
24.0,0.6087378640776699,0.6058252427184466,0.8,17
9.0,0.6058252427184466,0.5980582524271845,0.8,17
12.0,0.6135922330097088,0.6116504854368932,0.8,17
21.0,0.6407766990291263,0.6339805825242718,0.8,17
15.0,0.6213592233009708,0.6368932038834951,0.8,17
30.0,0.6077669902912621,0.6155339805825243,0.8,17
27.0,0.658252427184466,0.6553398058252428,0.8,17
6.0,0.6029126213592233,0.6029126213592233,0.8,17
18.0,0.616504854368932,0.612621359223301,0.8,17
3.0,0.6077669902912621,0.6077669902912621,0.8,17
24.0,0.6077669902912621,0.6029126213592233,0.8,18
21.0,0.6174757281553398,0.6203883495145631,0.8,18
12.0,0.6087378640776699,0.6135922330097088,0.8,18
9.0,0.6,0.5970873786407767,0.8,18
15.0,0.625242718446602,0.6407766990291263,0.8,18
27.0,0.6514563106796116,0.658252427184466,0.8,18
30.0,0.5990291262135923,0.6087378640776699,0.8,18
6.0,0.5980582524271845,0.596116504854369,0.8,18
3.0,0.6067961165048543,0.6077669902912621,0.8,18
18.0,0.6077669902912621,0.6087378640776699,0.8,18
24.0,0.6145631067961165,0.6097087378640776,0.8,19
12.0,0.6262135922330098,0.6184466019417476,0.8,19
21.0,0.6281553398058253,0.6213592233009708,0.8,19
9.0,0.6,0.5990291262135923,0.8,19
15.0,0.6262135922330098,0.6310679611650486,0.8,19
27.0,0.654368932038835,0.654368932038835,0.8,19
6.0,0.6067961165048543,0.6009708737864078,0.8,19
30.0,0.6116504854368932,0.612621359223301,0.8,19
18.0,0.6135922330097088,0.6097087378640776,0.8,19
3.0,0.6116504854368932,0.6097087378640776,0.8,19
24.0,0.6155339805825243,0.6135922330097088,0.8,20
12.0,0.6116504854368932,0.6145631067961165,0.8,20
21.0,0.6242718446601941,0.6242718446601941,0.8,20
9.0,0.5970873786407767,0.5970873786407767,0.8,20
15.0,0.6281553398058253,0.6378640776699029,0.8,20
27.0,0.6825242718446602,0.6718446601941748,0.8,20
3.0,0.6155339805825243,0.612621359223301,0.8,20
6.0,0.5970873786407767,0.596116504854369,0.8,20
30.0,0.6145631067961165,0.6135922330097088,0.8,20
18.0,0.6019417475728155,0.6067961165048543,0.8,20
24.0,0.5990291262135923,0.6087378640776699,0.8,21
21.0,0.6281553398058253,0.6271844660194175,0.8,21
12.0,0.6213592233009708,0.6203883495145631,0.8,21
9.0,0.5932038834951456,0.5922330097087378,0.8,21
15.0,0.6233009708737864,0.6349514563106796,0.8,21
3.0,0.6009708737864078,0.6097087378640776,0.8,21
27.0,0.6233009708737864,0.6427184466019418,0.8,21
6.0,0.5922330097087378,0.5922330097087378,0.8,21
18.0,0.6019417475728155,0.6087378640776699,0.8,21
30.0,0.596116504854369,0.6106796116504855,0.8,21
24.0,0.5990291262135923,0.6087378640776699,0.8,22
12.0,0.6135922330097088,0.6213592233009708,0.8,22
21.0,0.612621359223301,0.6233009708737864,0.8,22
9.0,0.5912621359223301,0.5980582524271845,0.8,22
15.0,0.612621359223301,0.6349514563106796,0.8,22
3.0,0.5932038834951456,0.6087378640776699,0.8,22
27.0,0.6524271844660194,0.6592233009708738,0.8,22
18.0,0.6116504854368932,0.6145631067961165,0.8,22
6.0,0.5902912621359223,0.5922330097087378,0.8,22
30.0,0.5883495145631068,0.6106796116504855,0.8,22
24.0,0.612621359223301,0.6194174757281553,0.8,23
12.0,0.6135922330097088,0.6242718446601941,0.8,23
21.0,0.6262135922330098,0.6300970873786408,0.8,23
9.0,0.6077669902912621,0.6048543689320388,0.8,23
3.0,0.612621359223301,0.6203883495145631,0.8,23
27.0,0.6844660194174758,0.6640776699029126,0.8,23
15.0,0.6398058252427185,0.6359223300970874,0.8,23
6.0,0.6077669902912621,0.6009708737864078,0.8,23
18.0,0.6048543689320388,0.612621359223301,0.8,23
30.0,0.6116504854368932,0.6087378640776699,0.8,23
24.0,0.5883495145631068,0.6087378640776699,0.8,24
12.0,0.6077669902912621,0.6233009708737864,0.8,24
21.0,0.5941747572815534,0.6233009708737864,0.8,24
9.0,0.587378640776699,0.5990291262135923,0.8,24
3.0,0.5902912621359223,0.6106796116504855,0.8,24
27.0,0.6407766990291263,0.6631067961165048,0.8,24
15.0,0.6038834951456311,0.6281553398058253,0.8,24
30.0,0.5902912621359223,0.6077669902912621,0.8,24
6.0,0.5902912621359223,0.5951456310679611,0.8,24
18.0,0.5825242718446602,0.612621359223301,0.8,24
24.0,0.6087378640776699,0.6145631067961165,0.8,25
12.0,0.6135922330097088,0.6262135922330098,0.8,25
21.0,0.6300970873786408,0.6310679611650486,0.8,25
3.0,0.6145631067961165,0.6155339805825243,0.8,25
27.0,0.629126213592233,0.6524271844660194,0.8,25
9.0,0.6029126213592233,0.5980582524271845,0.8,25
30.0,0.616504854368932,0.6077669902912621,0.8,25
15.0,0.6320388349514563,0.6388349514563106,0.8,25
18.0,0.6067961165048543,0.6135922330097088,0.8,25
6.0,0.6,0.596116504854369,0.8,25
24.0,0.5980582524271845,0.6145631067961165,0.8,26
12.0,0.6194174757281553,0.629126213592233,0.8,26
21.0,0.6155339805825243,0.6281553398058253,0.8,26
3.0,0.6135922330097088,0.6233009708737864,0.8,26
27.0,0.6194174757281553,0.6504854368932039,0.8,26
9.0,0.5990291262135923,0.6058252427184466,0.8,26
18.0,0.6058252427184466,0.6174757281553398,0.8,26
30.0,0.6067961165048543,0.616504854368932,0.8,26
15.0,0.6213592233009708,0.6407766990291263,0.8,26
6.0,0.5932038834951456,0.5970873786407767,0.8,26
24.0,0.6,0.6213592233009708,0.8,27
12.0,0.5951456310679611,0.6233009708737864,0.8,27
21.0,0.6174757281553398,0.6262135922330098,0.8,27
27.0,0.6135922330097088,0.6466019417475728,0.8,27
9.0,0.596116504854369,0.6116504854368932,0.8,27
3.0,0.6019417475728155,0.6174757281553398,0.8,27
30.0,0.6048543689320388,0.6155339805825243,0.8,27
18.0,0.6058252427184466,0.616504854368932,0.8,27
15.0,0.6203883495145631,0.6446601941747573,0.8,27
6.0,0.5970873786407767,0.6067961165048543,0.8,27
24.0,0.616504854368932,0.6194174757281553,0.8,28
12.0,0.641747572815534,0.6320388349514563,0.8,28
21.0,0.6330097087378641,0.6388349514563106,0.8,28
3.0,0.6145631067961165,0.6145631067961165,0.8,28
27.0,0.6902912621359223,0.6631067961165048,0.8,28
30.0,0.6038834951456311,0.6145631067961165,0.8,28
9.0,0.6029126213592233,0.6106796116504855,0.8,28
18.0,0.6067961165048543,0.6067961165048543,0.8,28
15.0,0.6213592233009708,0.6330097087378641,0.8,28
6.0,0.5922330097087378,0.5912621359223301,0.8,28
24.0,0.6155339805825243,0.616504854368932,0.8,29
21.0,0.6359223300970874,0.6388349514563106,0.8,29
12.0,0.6475728155339806,0.6378640776699029,0.8,29
3.0,0.612621359223301,0.616504854368932,0.8,29
9.0,0.6038834951456311,0.6097087378640776,0.8,29
27.0,0.6427184466019418,0.6524271844660194,0.8,29
30.0,0.6135922330097088,0.6087378640776699,0.8,29
18.0,0.6233009708737864,0.6184466019417476,0.8,29
6.0,0.6038834951456311,0.6029126213592233,0.8,29
15.0,0.6407766990291263,0.6446601941747573,0.8,29
24.0,0.6242718446601941,0.6203883495145631,0.8,30
21.0,0.6174757281553398,0.6271844660194175,0.8,30
12.0,0.6310679611650486,0.6359223300970874,0.8,30
3.0,0.616504854368932,0.6242718446601941,0.8,30
30.0,0.6233009708737864,0.616504854368932,0.8,30
9.0,0.6242718446601941,0.6155339805825243,0.8,30
27.0,0.641747572815534,0.654368932038835,0.8,30
6.0,0.6174757281553398,0.6077669902912621,0.8,30
15.0,0.6388349514563106,0.6485436893203883,0.8,30
18.0,0.6048543689320388,0.6155339805825243,0.8,30
24.0,0.26990291262135924,0.4145631067961165,0.8,1
40.0,0.26990291262135924,0.4145631067961165,0.8,1
12.0,0.26990291262135924,0.4145631067961165,0.8,1
32.0,0.26990291262135924,0.4145631067961165,0.8,1
28.0,0.26990291262135924,0.4145631067961165,0.8,1
20.0,0.26990291262135924,0.4145631067961165,0.8,1
8.0,0.26990291262135924,0.4145631067961165,0.8,1
16.0,0.26990291262135924,0.4145631067961165,0.8,1
36.0,0.26990291262135924,0.4145631067961165,0.8,1
4.0,0.26990291262135924,0.4145631067961165,0.8,1
12.0,0.6106796116504855,0.6106796116504855,0.8,2
28.0,0.6174757281553398,0.6174757281553398,0.8,2
8.0,0.6194174757281553,0.6106796116504855,0.8,2
32.0,0.6145631067961165,0.6097087378640776,0.8,2
4.0,0.612621359223301,0.6145631067961165,0.8,2
24.0,0.6213592233009708,0.6145631067961165,0.8,2
40.0,0.6077669902912621,0.6029126213592233,0.8,2
16.0,0.612621359223301,0.6087378640776699,0.8,2
36.0,0.616504854368932,0.6174757281553398,0.8,2
20.0,0.6155339805825243,0.6155339805825243,0.8,2
28.0,0.6747572815533981,0.6572815533980583,0.8,3
4.0,0.6786407766990291,0.6621359223300971,0.8,3
16.0,0.6864077669902913,0.6757281553398058,0.8,3
32.0,0.7029126213592233,0.6932038834951456,0.8,3
40.0,0.6864077669902913,0.6553398058252428,0.8,3
12.0,0.7116504854368932,0.7029126213592233,0.8,3
36.0,0.6766990291262136,0.6650485436893204,0.8,3
20.0,0.6941747572815534,0.6941747572815534,0.8,3
24.0,0.6669902912621359,0.6495145631067961,0.8,3
8.0,0.6669902912621359,0.6407766990291263,0.8,3
12.0,0.7271844660194174,0.7242718446601941,0.8,4
40.0,0.596116504854369,0.6184466019417476,0.8,4
4.0,0.6213592233009708,0.654368932038835,0.8,4
28.0,0.5815533980582525,0.6271844660194175,0.8,4
20.0,0.7184466019417476,0.7135922330097088,0.8,4
16.0,0.6349514563106796,0.6660194174757281,0.8,4
36.0,0.5893203883495146,0.6310679611650486,0.8,4
32.0,0.7262135922330097,0.7048543689320388,0.8,4
24.0,0.5854368932038835,0.6233009708737864,0.8,4
8.0,0.5737864077669903,0.6145631067961165,0.8,4
20.0,0.7456310679611651,0.7572815533980582,0.8,5
40.0,0.6514563106796116,0.6427184466019418,0.8,5
12.0,0.7553398058252427,0.7747572815533981,0.8,5
4.0,0.6631067961165048,0.6495145631067961,0.8,5
16.0,0.6951456310679611,0.6805825242718446,0.8,5
28.0,0.6533980582524271,0.6466019417475728,0.8,5
36.0,0.6553398058252428,0.6436893203883495,0.8,5
32.0,0.7514563106796116,0.7553398058252427,0.8,5
24.0,0.6514563106796116,0.6485436893203883,0.8,5
8.0,0.6436893203883495,0.6388349514563106,0.8,5
12.0,0.6893203883495146,0.670873786407767,0.8,6
20.0,0.6980582524271844,0.6844660194174758,0.8,6
16.0,0.6359223300970874,0.6368932038834951,0.8,6
40.0,0.612621359223301,0.6242718446601941,0.8,6
4.0,0.6330097087378641,0.6330097087378641,0.8,6
32.0,0.6951456310679611,0.6844660194174758,0.8,6
36.0,0.6155339805825243,0.6135922330097088,0.8,6
8.0,0.6135922330097088,0.6145631067961165,0.8,6
24.0,0.6213592233009708,0.6174757281553398,0.8,6
28.0,0.616504854368932,0.6233009708737864,0.8,6
40.0,0.6407766990291263,0.6310679611650486,0.8,7
12.0,0.6737864077669903,0.6679611650485436,0.8,7
16.0,0.6446601941747573,0.6320388349514563,0.8,7
20.0,0.6737864077669903,0.6601941747572816,0.8,7
4.0,0.6271844660194175,0.6242718446601941,0.8,7
32.0,0.6873786407766991,0.670873786407767,0.8,7
36.0,0.6320388349514563,0.625242718446602,0.8,7
24.0,0.629126213592233,0.625242718446602,0.8,7
8.0,0.6368932038834951,0.6349514563106796,0.8,7
28.0,0.6368932038834951,0.6320388349514563,0.8,7
40.0,0.5854368932038835,0.6097087378640776,0.8,8
20.0,0.6067961165048543,0.6223300970873786,0.8,8
16.0,0.574757281553398,0.6067961165048543,0.8,8
12.0,0.5825242718446602,0.6038834951456311,0.8,8
24.0,0.5990291262135923,0.6077669902912621,0.8,8
36.0,0.5941747572815534,0.6067961165048543,0.8,8
32.0,0.6097087378640776,0.6223300970873786,0.8,8
4.0,0.5951456310679611,0.6019417475728155,0.8,8
8.0,0.5883495145631068,0.6116504854368932,0.8,8
28.0,0.5980582524271845,0.6106796116504855,0.8,8
40.0,0.6106796116504855,0.612621359223301,0.8,9
20.0,0.625242718446602,0.6145631067961165,0.8,9
12.0,0.6184466019417476,0.6048543689320388,0.8,9
16.0,0.6155339805825243,0.6106796116504855,0.8,9
24.0,0.596116504854369,0.5941747572815534,0.8,9
36.0,0.6029126213592233,0.5990291262135923,0.8,9
4.0,0.6058252427184466,0.5990291262135923,0.8,9
32.0,0.625242718446602,0.625242718446602,0.8,9
8.0,0.6097087378640776,0.6087378640776699,0.8,9
28.0,0.6019417475728155,0.6009708737864078,0.8,9
12.0,0.6145631067961165,0.6233009708737864,0.8,10
20.0,0.6194174757281553,0.629126213592233,0.8,10
40.0,0.6067961165048543,0.6135922330097088,0.8,10
16.0,0.6077669902912621,0.612621359223301,0.8,10
24.0,0.5932038834951456,0.6,0.8,10
36.0,0.596116504854369,0.6058252427184466,0.8,10
8.0,0.6,0.6097087378640776,0.8,10
4.0,0.5970873786407767,0.6058252427184466,0.8,10
32.0,0.6184466019417476,0.6320388349514563,0.8,10
28.0,0.6029126213592233,0.612621359223301,0.8,10
20.0,0.6611650485436893,0.6456310679611651,0.8,11
12.0,0.670873786407767,0.6524271844660194,0.8,11
16.0,0.6475728155339806,0.6398058252427185,0.8,11
40.0,0.6475728155339806,0.6271844660194175,0.8,11
8.0,0.6330097087378641,0.629126213592233,0.8,11
24.0,0.6233009708737864,0.6009708737864078,0.8,11
36.0,0.6359223300970874,0.6203883495145631,0.8,11
4.0,0.6368932038834951,0.6262135922330098,0.8,11
32.0,0.6728155339805825,0.658252427184466,0.8,11
28.0,0.6281553398058253,0.616504854368932,0.8,11
20.0,0.6233009708737864,0.629126213592233,0.8,12
16.0,0.6048543689320388,0.6184466019417476,0.8,12
40.0,0.6135922330097088,0.612621359223301,0.8,12
12.0,0.6009708737864078,0.6116504854368932,0.8,12
24.0,0.5883495145631068,0.6,0.8,12
8.0,0.6135922330097088,0.6174757281553398,0.8,12
36.0,0.5970873786407767,0.6106796116504855,0.8,12
4.0,0.6,0.6116504854368932,0.8,12
32.0,0.6145631067961165,0.6378640776699029,0.8,12
28.0,0.5912621359223301,0.6048543689320388,0.8,12
12.0,0.654368932038835,0.6339805825242718,0.8,13
20.0,0.6631067961165048,0.6436893203883495,0.8,13
16.0,0.6271844660194175,0.6116504854368932,0.8,13
40.0,0.6203883495145631,0.6097087378640776,0.8,13
24.0,0.6038834951456311,0.6029126213592233,0.8,13
8.0,0.6174757281553398,0.6145631067961165,0.8,13
36.0,0.6135922330097088,0.6019417475728155,0.8,13
4.0,0.6184466019417476,0.6087378640776699,0.8,13
32.0,0.6747572815533981,0.6533980582524271,0.8,13
28.0,0.6097087378640776,0.6116504854368932,0.8,13
20.0,0.6145631067961165,0.6271844660194175,0.8,14
12.0,0.5990291262135923,0.6174757281553398,0.8,14
40.0,0.5970873786407767,0.6067961165048543,0.8,14
16.0,0.5970873786407767,0.6038834951456311,0.8,14
8.0,0.5970873786407767,0.6048543689320388,0.8,14
24.0,0.5932038834951456,0.5941747572815534,0.8,14
36.0,0.5922330097087378,0.5893203883495146,0.8,14
4.0,0.5951456310679611,0.6009708737864078,0.8,14
32.0,0.6135922330097088,0.6262135922330098,0.8,14
28.0,0.5970873786407767,0.596116504854369,0.8,14
16.0,0.6029126213592233,0.6,0.8,15
20.0,0.6368932038834951,0.6310679611650486,0.8,15
12.0,0.6116504854368932,0.6184466019417476,0.8,15
40.0,0.6029126213592233,0.6019417475728155,0.8,15
8.0,0.6038834951456311,0.6009708737864078,0.8,15
24.0,0.5970873786407767,0.5932038834951456,0.8,15
36.0,0.5980582524271845,0.5941747572815534,0.8,15
4.0,0.6,0.5951456310679611,0.8,15
32.0,0.6223300970873786,0.6262135922330098,0.8,15
28.0,0.6019417475728155,0.5970873786407767,0.8,15
20.0,0.6446601941747573,0.6359223300970874,0.8,16
16.0,0.6174757281553398,0.6087378640776699,0.8,16
12.0,0.629126213592233,0.6213592233009708,0.8,16
8.0,0.6135922330097088,0.6077669902912621,0.8,16
40.0,0.616504854368932,0.6087378640776699,0.8,16
24.0,0.612621359223301,0.6009708737864078,0.8,16
36.0,0.6106796116504855,0.6,0.8,16
4.0,0.6106796116504855,0.5990291262135923,0.8,16
32.0,0.6466019417475728,0.6388349514563106,0.8,16
28.0,0.6116504854368932,0.6058252427184466,0.8,16
12.0,0.6339805825242718,0.6339805825242718,0.8,17
20.0,0.6601941747572816,0.6495145631067961,0.8,17
16.0,0.6067961165048543,0.6067961165048543,0.8,17
8.0,0.6038834951456311,0.6067961165048543,0.8,17
40.0,0.6077669902912621,0.6077669902912621,0.8,17
36.0,0.5990291262135923,0.6009708737864078,0.8,17
24.0,0.6009708737864078,0.5990291262135923,0.8,17
4.0,0.6029126213592233,0.6,0.8,17
32.0,0.6553398058252428,0.6475728155339806,0.8,17
28.0,0.6058252427184466,0.6,0.8,17
12.0,0.616504854368932,0.6194174757281553,0.8,18
20.0,0.616504854368932,0.6213592233009708,0.8,18
16.0,0.6048543689320388,0.6019417475728155,0.8,18
8.0,0.6,0.6,0.8,18
40.0,0.6058252427184466,0.6058252427184466,0.8,18
36.0,0.5980582524271845,0.5951456310679611,0.8,18
24.0,0.6009708737864078,0.5932038834951456,0.8,18
32.0,0.6135922330097088,0.6233009708737864,0.8,18
4.0,0.6,0.5980582524271845,0.8,18
28.0,0.6019417475728155,0.6019417475728155,0.8,18
12.0,0.629126213592233,0.625242718446602,0.8,19
20.0,0.6388349514563106,0.6349514563106796,0.8,19
16.0,0.6135922330097088,0.6106796116504855,0.8,19
8.0,0.6067961165048543,0.6048543689320388,0.8,19
40.0,0.6106796116504855,0.6067961165048543,0.8,19
36.0,0.5990291262135923,0.5990291262135923,0.8,19
24.0,0.6029126213592233,0.5980582524271845,0.8,19
4.0,0.6048543689320388,0.6009708737864078,0.8,19
32.0,0.6349514563106796,0.6368932038834951,0.8,19
28.0,0.6116504854368932,0.6038834951456311,0.8,19
20.0,0.6436893203883495,0.6427184466019418,0.8,20
12.0,0.6233009708737864,0.6242718446601941,0.8,20
16.0,0.6184466019417476,0.6116504854368932,0.8,20
8.0,0.6155339805825243,0.6077669902912621,0.8,20
36.0,0.5990291262135923,0.5980582524271845,0.8,20
40.0,0.6262135922330098,0.612621359223301,0.8,20
24.0,0.5922330097087378,0.5902912621359223,0.8,20
4.0,0.6048543689320388,0.6087378640776699,0.8,20
32.0,0.6378640776699029,0.6349514563106796,0.8,20
28.0,0.6048543689320388,0.6029126213592233,0.8,20
20.0,0.6388349514563106,0.6427184466019418,0.8,21
12.0,0.6203883495145631,0.629126213592233,0.8,21
16.0,0.5990291262135923,0.6087378640776699,0.8,21
8.0,0.6,0.6048543689320388,0.8,21
36.0,0.5883495145631068,0.5912621359223301,0.8,21
24.0,0.5893203883495146,0.5893203883495146,0.8,21
40.0,0.6,0.6097087378640776,0.8,21
4.0,0.5951456310679611,0.6009708737864078,0.8,21
32.0,0.6388349514563106,0.6427184466019418,0.8,21
28.0,0.596116504854369,0.5970873786407767,0.8,21
20.0,0.6475728155339806,0.6485436893203883,0.8,22
12.0,0.6223300970873786,0.625242718446602,0.8,22
16.0,0.5990291262135923,0.6077669902912621,0.8,22
8.0,0.5893203883495146,0.5980582524271845,0.8,22
36.0,0.5902912621359223,0.5941747572815534,0.8,22
24.0,0.5864077669902913,0.5922330097087378,0.8,22
40.0,0.5941747572815534,0.6038834951456311,0.8,22
4.0,0.6029126213592233,0.6048543689320388,0.8,22
32.0,0.6339805825242718,0.641747572815534,0.8,22
28.0,0.5932038834951456,0.5951456310679611,0.8,22
20.0,0.6378640776699029,0.6427184466019418,0.8,23
12.0,0.6300970873786408,0.6339805825242718,0.8,23
16.0,0.6097087378640776,0.6213592233009708,0.8,23
8.0,0.6155339805825243,0.6048543689320388,0.8,23
24.0,0.6,0.5980582524271845,0.8,23
36.0,0.6038834951456311,0.5970873786407767,0.8,23
40.0,0.6087378640776699,0.6106796116504855,0.8,23
4.0,0.6048543689320388,0.6116504854368932,0.8,23
32.0,0.6368932038834951,0.6427184466019418,0.8,23
28.0,0.6077669902912621,0.6058252427184466,0.8,23
20.0,0.6038834951456311,0.6427184466019418,0.8,24
12.0,0.6058252427184466,0.6310679611650486,0.8,24
16.0,0.5893203883495146,0.6145631067961165,0.8,24
8.0,0.5883495145631068,0.6019417475728155,0.8,24
36.0,0.5883495145631068,0.596116504854369,0.8,24
24.0,0.5805825242718446,0.5970873786407767,0.8,24
40.0,0.5902912621359223,0.6077669902912621,0.8,24
4.0,0.5805825242718446,0.6019417475728155,0.8,24
32.0,0.6058252427184466,0.6407766990291263,0.8,24
28.0,0.5844660194174758,0.6019417475728155,0.8,24
20.0,0.6436893203883495,0.6466019417475728,0.8,25
12.0,0.6184466019417476,0.6281553398058253,0.8,25
16.0,0.6106796116504855,0.6145631067961165,0.8,25
36.0,0.6,0.5970873786407767,0.8,25
8.0,0.6087378640776699,0.6058252427184466,0.8,25
24.0,0.5970873786407767,0.5970873786407767,0.8,25
40.0,0.6097087378640776,0.612621359223301,0.8,25
32.0,0.6427184466019418,0.6446601941747573,0.8,25
4.0,0.6,0.6019417475728155,0.8,25
28.0,0.5990291262135923,0.6,0.8,25
20.0,0.625242718446602,0.6456310679611651,0.8,26
12.0,0.6233009708737864,0.6310679611650486,0.8,26
16.0,0.6048543689320388,0.6184466019417476,0.8,26
36.0,0.5951456310679611,0.6038834951456311,0.8,26
8.0,0.6009708737864078,0.6087378640776699,0.8,26
24.0,0.596116504854369,0.5990291262135923,0.8,26
40.0,0.6087378640776699,0.6155339805825243,0.8,26
4.0,0.6009708737864078,0.612621359223301,0.8,26
32.0,0.6300970873786408,0.6388349514563106,0.8,26
28.0,0.6019417475728155,0.6038834951456311,0.8,26
20.0,0.6427184466019418,0.6485436893203883,0.8,27
16.0,0.6077669902912621,0.6184466019417476,0.8,27
12.0,0.6271844660194175,0.6330097087378641,0.8,27
36.0,0.5970873786407767,0.6097087378640776,0.8,27
8.0,0.5970873786407767,0.6087378640776699,0.8,27
24.0,0.596116504854369,0.6029126213592233,0.8,27
40.0,0.6067961165048543,0.6145631067961165,0.8,27
32.0,0.6339805825242718,0.6436893203883495,0.8,27
4.0,0.6,0.6106796116504855,0.8,27
28.0,0.5970873786407767,0.6029126213592233,0.8,27
20.0,0.6485436893203883,0.654368932038835,0.8,28
16.0,0.612621359223301,0.6184466019417476,0.8,28
12.0,0.6388349514563106,0.6398058252427185,0.8,28
36.0,0.5990291262135923,0.6,0.8,28
8.0,0.5990291262135923,0.6029126213592233,0.8,28
24.0,0.5922330097087378,0.5922330097087378,0.8,28
40.0,0.6009708737864078,0.612621359223301,0.8,28
32.0,0.6495145631067961,0.6533980582524271,0.8,28
4.0,0.6116504854368932,0.6135922330097088,0.8,28
28.0,0.5932038834951456,0.5990291262135923,0.8,28
