model_name,iteration,accuracy
ensemble_model_11,94,0.10947204968944099
ensemble_model_11,97,0.10947204968944099
ensemble_model_11,81,0.10947204968944099
ensemble_model_11,93,0.10947204968944099
ensemble_model_11,84,0.10947204968944099
ensemble_model_11,96,0.10947204968944099
ensemble_model_11,92,0.10947204968944099
ensemble_model_11,86,0.10947204968944099
ensemble_model_11,87,0.10947204968944099
ensemble_model_11,99,0.10947204968944099
ensemble_model_11,82,0.10947204968944099
ensemble_model_11,89,0.10947204968944099
ensemble_model_11,90,0.10947204968944099
ensemble_model_11,85,0.10947204968944099
ensemble_model_11,98,0.10947204968944099
ensemble_model_11,88,0.10947204968944099
ensemble_model_11,83,0.10947204968944099
ensemble_model_12,95,0.37577639751552794
ensemble_model_12,100,0.37577639751552794
ensemble_model_12,91,0.37577639751552794
ensemble_model_12,94,0.37577639751552794
ensemble_model_12,97,0.37577639751552794
ensemble_model_12,96,0.37577639751552794
ensemble_model_12,81,0.37577639751552794
ensemble_model_12,93,0.37577639751552794
ensemble_model_12,84,0.37577639751552794
ensemble_model_12,99,0.37577639751552794
ensemble_model_12,86,0.37577639751552794
ensemble_model_12,87,0.37577639751552794
ensemble_model_12,92,0.37577639751552794
ensemble_model_12,89,0.37577639751552794
ensemble_model_12,82,0.37577639751552794
ensemble_model_12,90,0.37577639751552794
ensemble_model_12,85,0.37577639751552794
ensemble_model_12,98,0.37577639751552794
ensemble_model_12,88,0.37577639751552794
ensemble_model_12,83,0.37577639751552794
ensemble_model_13,100,0.12732919254658384
ensemble_model_13,91,0.12732919254658384
ensemble_model_13,95,0.12732919254658384
ensemble_model_13,94,0.12732919254658384
ensemble_model_13,97,0.12732919254658384
ensemble_model_13,96,0.12732919254658384
ensemble_model_13,81,0.12732919254658384
ensemble_model_13,86,0.12732919254658384
ensemble_model_13,93,0.12732919254658384
ensemble_model_13,87,0.12732919254658384
ensemble_model_13,84,0.12732919254658384
ensemble_model_13,99,0.12732919254658384
ensemble_model_13,92,0.12732919254658384
ensemble_model_13,82,0.12732919254658384
ensemble_model_13,89,0.12732919254658384
ensemble_model_13,90,0.12732919254658384
ensemble_model_13,98,0.12732919254658384
ensemble_model_13,85,0.12732919254658384
ensemble_model_13,88,0.12732919254658384
ensemble_model_13,83,0.12732919254658384
ensemble_model_14,91,0.13664596273291926
ensemble_model_14,100,0.13664596273291926
ensemble_model_14,95,0.13664596273291926
ensemble_model_14,97,0.13664596273291926
ensemble_model_14,94,0.13664596273291926
ensemble_model_14,96,0.13664596273291926
ensemble_model_14,99,0.13664596273291926
ensemble_model_14,81,0.13664596273291926
ensemble_model_14,86,0.13664596273291926
ensemble_model_14,92,0.13664596273291926
ensemble_model_14,93,0.13664596273291926
ensemble_model_14,84,0.13664596273291926
ensemble_model_14,87,0.13664596273291926
ensemble_model_14,89,0.13664596273291926
ensemble_model_14,82,0.13664596273291926
ensemble_model_14,90,0.13664596273291926
ensemble_model_14,85,0.13664596273291926
ensemble_model_14,88,0.13664596273291926
ensemble_model_14,98,0.13664596273291926
ensemble_model_14,83,0.13664596273291926
